language,family,code,average_edit_distance,sample_mean,sd,z
Eastern_Pahari_Nepali_,Indo-European,east1436,0.8645833333333334,0.8645833333333334,0.0,NA
Eastern_Yiddish,Indo-European,east2295,0.7135416666666666,0.7135416666666666,0.0,NA
English,Indo-European,stan1293,0.8002070393374742,0.885868530020704,0.016010018305106642,-5.350492988250161
Frisian,Indo-European,fris1239,0.9397515527950311,0.8864900621118013,0.0142694819977973,3.732545490540687
German,Indo-European,stan1295,0.8198757763975155,0.8882405106970325,0.012745531128947881,-5.3638199622960965
Gothic,Indo-European,goth1244,0.7678571428571428,0.7759627976190476,0.0028231620619374263,-2.8711262704990586
Gujarati,Indo-European,guja1252,0.8025236337736338,0.8444628480315981,0.011271126456992128,-3.7209425710903115
Hindi,Indo-European,hind1269,0.8895733895733896,0.9267128398222149,0.006096802789999923,-6.091627288608055
Hittite,Indo-European,hitt1242,0.8333333333333334,0.6893069444444444,0.031401963371687554,4.5865408854895096
Icelandic,Indo-European,icel1247,0.829861111111111,0.8361556186868687,0.009489512172604578,-0.6633120292452315
Irish,Indo-European,iris1253,0.7659046606415028,0.7502136385787701,0.007269600620329834,2.158443480217036
Italian,Indo-European,ital1282,0.8005952380952381,0.8361308283730159,0.011668482831194227,-3.0454336516464506
Jamaican_Creole,Indo-European,jama1262,0.9445934500282326,0.9265149515339732,0.008840319130567676,2.0450051889810514
Judeo_Tat,Indo-European,jude1256,0.7673611111111112,0.7808041666666666,0.007840253152311592,-1.7146200887138408
Kashmiri,Indo-European,kash1277,0.7957070707070707,0.8804846380471381,0.012795979737628879,-6.625328351432418
Kriol_Roper_River,Indo-European,krio1252,0.8903061224489796,0.888454081632653,0.003279402545177195,0.5647494599436054
Kristang_(Malacca_Creole_Portugese),Indo-European,mala1533,0.8307641633728591,0.8182557312252965,0.012071326971541355,1.0362102010037277
Kumaoni,Indo-European,kuma1273,0.91875,0.91875,0.0,NA
Lahnda,Indo-European,lahn1241,0.7116666666666667,0.8847717261904762,0.02372400624182032,-7.296620046350457
Latin,Indo-European,lati1261,0.8530281312890009,0.8988374483004918,0.01304976213982814,-3.5103564739835345
Latin,Indo-European,lati1261a,0.5592007026789636,0.7247487201204592,0.02340526068922924,-7.073111453002461
Latvian,Indo-European,latv1249,0.8178571428571428,0.7979668650793651,0.010189425598417456,1.9520509361064424
Lithuanian,Indo-European,lith1251,0.9490740740740741,0.9339266782407407,0.00976899491070606,1.5505582684594281
Luxembourgish,Indo-European,luxe1241,0.8571428571428571,0.8821524470899471,0.006353859588012965,-3.9361256887502667
Macedonian,Indo-European,mace1250,0.8388888888888889,0.8294798611111112,0.0074295062790724125,1.266440517626493
Mahasu_Pahari,Indo-European,maha1287,0.8833333333333333,0.8833333333333333,0.0,NA
Maithili,Indo-European,mait1250,0.8659188034188035,0.9108342948717949,0.007788750719081764,-5.766713183277568
Marathi,Indo-European,mara1378,0.7669402356902357,0.8525957094988345,0.013123062368297864,-6.527094926830614
Marwari_India_,Indo-European,marw1260,0.6771265771265771,0.831924241961742,0.025995496323706364,-5.954787818149812
Middle_English,Indo-European,midd1317,0.5793650793650793,0.6951077380952381,0.034025381387723326,-3.401656469658847
Middle_High_German,Indo-European,midd1343,0.5136283469616802,0.7330413459996793,0.026630659028238357,-8.239112625990218
Modern_Greek,Indo-European,mode1248,0.8732804232804232,0.8578023478835979,0.005672350054424905,2.7286883299367504
Modern_Welsh,Indo-European,wels1247,0.819047619047619,0.879469212962963,0.012104606437241653,-4.991619862125198
Negerhollands,Indo-European,nege1244,0.9583333333333334,0.911,0.009158359143911948,5.168320284185223
Nepali,Indo-European,nepa1254,0.8878787878787879,0.8939935606060606,0.017403518310089884,-0.3513526758395496
Northern_Kurdish,Indo-European,nort2641,0.6121031746031746,0.8161366815476191,0.022142100695680247,-9.214731237504028
Norwegian_Bokmål,Indo-European,norw1259,0.7986111111111112,0.8433298611111111,0.014055530356723052,-3.181576850183388
Old_Church_Slavonic,Indo-European,chur1257,0.8392857142857143,0.7965178571428572,0.012837253377155121,3.3315426506238337
Old_English_ca_450_1100_,Indo-European,olde1238,0.7583333333333333,0.8351625,0.01718429934253631,-4.470893176103575
Old_Irish,Indo-European,oldi1245,0.5818191311612364,0.657199644744875,0.03276928268696091,-2.3003406667071467
Old_Norse,Indo-European,oldn1244,0.6968864468864469,0.7705237713675214,0.0211665543199343,-3.4789471809175927
Old_Prussian,Indo-European,prus1238,0.65625,0.65625,0.0,NA
Old_Russian,Indo-European,oldr1238,0.584577922077922,0.7459284090909091,0.03177518818991172,-5.077876676878788
Old_Welsh,Indo-European,oldw1239,0.7883333333333333,0.84991,0.020982769623324515,-2.9346300689599096
Oriya,Indo-European,oriy1255,0.7765093673022062,0.834977273234722,0.006693312093735215,-8.735272629411742
Ossetian,Indo-European,osse1243,0.8031639928698752,0.859294494047619,0.016290787453276678,-3.445536401400533
Ossetic,Indo-European,osse1245,0.7916666666666666,0.7916666666666666,0.0,NA
Panjabi,Indo-European,panj1256,0.7929920705656,0.8669919573890162,0.011190077687529432,-6.612991338378647
Pashto,Indo-European,pash1269,0.8053668689698101,0.8218743887138189,0.009453500519376264,-1.746180656591102
Polish,Indo-European,poli1260,0.7838113808004782,0.8171841078224596,0.011221730412648612,-2.9739376900700876
Portuguese,Indo-European,port1283,0.7,0.700575,0.018053609273710556,-0.031849587042813654
Romanian,Indo-European,roma1327,0.8708333333333333,0.8719506944444445,0.025108054931193478,-0.0445020976006781
Russian,Indo-European,russ1263,0.7812134502923976,0.8161690926535088,0.009979350153701433,-3.5027974590255035
Russian,Indo-European,russ1263a,0.9008312020460358,0.9224790920716113,0.006693592964497853,-3.234121067772372
Sanskrit,Indo-European,sans1269,0.7211462450592885,0.7869176532404794,0.018679766337280992,-3.520997371895632
Sardinian,Indo-European,sard1257,0.7982142857142857,0.8379573660714286,0.014758283956828686,-2.692933709190066
Saterfriesisch,Indo-European,sate1242,0.8722222222222222,0.85266875,0.012812165678710633,1.5261644840195387
Serbocroation,Indo-European,sout1528,0.7678075396825397,0.7903720982142857,0.015832109674229888,-1.425240160411129
Serbs,Indo-European,serb1264,0.8152777777777778,0.7848295138888889,0.01437790233034385,2.1177125278302475
Sindhi,Indo-European,sind1272,0.729265873015873,0.8257070436507936,0.017522456122961907,-5.503861442605725
Sinhala,Indo-European,sinh1246,0.7413194444444444,0.7880909474206349,0.0146798076646445,-3.186111429023491
Slovakian,Indo-European,slov1269,0.8006944444444445,0.7851111111111111,0.011710707629218444,1.330691007471886
Slovenian,Indo-European,slov1268,0.8009259259259259,0.7846069444444445,0.006339525270535532,2.574164591996796
Standard_Catalan,Indo-European,stan1289,0.8476190476190476,0.9147223214285715,0.012855106147944518,-5.2199704177669055
Standard_French,Indo-European,stan1290,0.8921325051759834,0.8753915113871635,0.00814314186586206,2.05583963347145
Standard_Spanish,Indo-European,stan1288,0.882051282051282,0.8731964743589744,0.01093332842162029,0.8098913113043906
Swedish,Indo-European,swed1254,0.8798611111111111,0.8982199652777778,0.011427266652749598,-1.6065831597838192
Tajik,Indo-European,taji1245,0.725,0.725,0.0,NA
Tokharian_A,Indo-European,tokh1242,0.5416666666666666,0.5416666666666666,0.0,NA
Tokharian_B,Indo-European,tokh1243,0.5416666666666666,0.5416666666666666,0.0,NA
Tok_Pisin,Indo-European,tokp1240,0.7027568922305765,0.7665293233082707,0.014897570649489216,-4.280726876759654
Torres_Strait_Creole_(Broken),Indo-European,torr1261,0.7782608695652175,0.800170652173913,0.010200750986071963,-2.147859764306672
Ukrainian,Indo-European,ukra1253,0.7420621657754011,0.7896737863469251,0.011429339206926131,-4.165736943275913
Urdu,Indo-European,urdu1245,0.7700422262922263,0.8662928062678062,0.012288171056465218,-7.8327832134904485
Vlax_Romani,Indo-European,vlax1238,0.9113636363636364,0.9198730744949495,0.006807718738387117,-1.2499691098180066
Wallon,Indo-European,wall1255,0.9404761904761905,0.9735014880952381,0.008806525909766555,-3.7500937324697023
Western_Armenian,Indo-European,homs1234,0.7722985347985348,0.7936539682539683,0.01280018237165654,-1.6683694681351424
Western_Farsi,Indo-European,west2369,0.7763631296239992,0.8619821690990169,0.01222790700431711,-7.001937407995461
Western_Panjabi,Indo-European,west2386,0.9451178451178451,0.974486574074074,0.00791262748245769,-3.7116279037954727
Aghul,Nakh-Daghestanian,aghu1253,0.8229166666666666,0.7978723958333334,0.005897602789103289,4.246517055981855
Akhvakh_Northern_Akhvakh_,Nakh-Daghestanian,akhv1239,0.895887445887446,0.8141960227272728,0.013793322285493554,5.922534213971649
Andi,Nakh-Daghestanian,andi1255,0.940530303030303,0.8524957070707071,0.014724653765588739,5.978720950663797
Archi,Nakh-Daghestanian,arch1244,0.9211940836940837,0.8995019029581529,0.0082515094019894,2.6288742676219865
Avar_Ancux_,Nakh-Daghestanian,ancu1238,0.8638528138528139,0.8341520562770562,0.00845939761352227,3.5109778417651443
Avar_Andalal_,Nakh-Daghestanian,anda1281,0.940530303030303,0.8523405303030304,0.015073324333159431,5.850718181208786
Avar,Nakh-Daghestanian,avar1256,0.8085227272727272,0.7759266571969697,0.006565327228771481,4.96488125266788
Avar_Batlux_,Nakh-Daghestanian,batl1238,0.8257575757575758,0.8170640782828282,0.008785925219199265,0.9894800214950931
Avar_Hid_dialect_,Nakh-Daghestanian,hidd1238,0.8295711233211234,0.8094844932844932,0.007900933658231302,2.5423109350758324
Avaz_Khunzakh_,Nakh-Daghestanian,kunz1243,0.9463675213675213,0.9140164262820513,0.0060100693396638715,5.38281561445003
Bahvalal,Nakh-Daghestanian,bagv1239,0.8409090909090909,0.7901771735209235,0.009125233074510618,5.559520175969657
Bats_Tsova_Tush_,Nakh-Daghestanian,bats1242,0.8982905982905983,0.9318203525641026,0.012149023199711903,-2.759872437670491
Bezhta,Nakh-Daghestanian,bezh1248,0.9339285714285714,0.9078977843915343,0.006834194486233647,3.808903461771801
Budukh,Nakh-Daghestanian,budu1248,0.863900913900914,0.8388888708513709,0.007624773146403445,3.2803655360344837
Chamalal,Nakh-Daghestanian,cham1309,0.9743589743589743,0.9024351152319903,0.012856651711916424,5.594291635070126
Chamalal_Gigatli_,Nakh-Daghestanian,giga1238,0.8722222222222222,0.8214715277777778,0.012264808253285254,4.137911771335713
Dargwa_Chirag_,Nakh-Daghestanian,chir1284,0.5672558922558922,0.6576538299663299,0.015156502950317561,-5.964300472659075
Dargwa_Itsari_,Nakh-Daghestanian,itsa1239,0.8674242424242424,0.8617214015151515,0.009887765573497144,0.5767572933137307
Godoberi,Nakh-Daghestanian,ghod1238,0.8834498834498834,0.8118779137529137,0.011514946239661492,6.21557132854436
Hinuq,Nakh-Daghestanian,hinu1240,0.9047283734783734,0.8780338784479409,0.006181216476634856,4.318647491369757
Hunzib,Nakh-Daghestanian,hunz1247,0.9084821428571428,0.897720238095238,0.0034331968881644976,3.134659943041725
Ingush,Nakh-Daghestanian,ingu1240,0.775,0.8203359788359789,0.010736509324296054,-4.222599493616267
Inxokvari,Nakh-Daghestanian,inxo1238,0.9343671442936149,0.9155469394167923,0.006869937951930062,2.739501434876156
Rutul,Nakh-Daghestanian,shin1265,0.734006734006734,0.7230420033670034,0.008318191929426125,1.318162736897445
East_Kewa,Nuclear Trans New Guinea,east2516,0.7594444444444445,0.7678994444444445,0.007752254844315988,-1.0906504197548743
Erave_(South_Kewa),Nuclear Trans New Guinea,erav1244,0.6794444444444444,0.7194527777777778,0.015857773870890216,-2.5229476507276902
Kalam,Nuclear Trans New Guinea,kala1397,0.8577639751552795,0.8528351966873706,0.013009768008484855,0.3788521413060048
Komba,Nuclear Trans New Guinea,komb1273,0.8202898550724638,0.9168594202898551,0.014784766919845135,-6.531693447785708
Ku_Waru,Nuclear Trans New Guinea,boun1245,0.8571428571428572,0.8571428571428572,0.0,NA
Kyaka,Nuclear Trans New Guinea,kyak1244,0.7008281573498965,0.7070619824016563,0.006436828661330949,-0.9684621697652693
Proto_Sogeram,Nuclear Trans New Guinea,soge1235,0.8210526315789474,0.8248815789473685,0.01515013018845963,-0.25273362808048594
West_Kewa,Nuclear Trans New Guinea,west2599,0.715,0.6830938888888889,0.00901145271559906,3.5406179356499052
Abui,Other,abui1241,0.5952380952380952,0.5952380952380952,0.0,NA
Adang,Other,adan1251,0.7702898550724637,0.7682590579710145,0.00934068651206774,0.2174141160636929
Agob-Ende-Kawam,Other,agob1244,0.8472222222222222,0.8472222222222222,0.0,NA
Aguaruna,Other,agua1253,0.7247252747252747,0.7535071886446887,0.01133706328675958,-2.538745104565839
Alamblak,Other,alam1246,0.5081632653061224,0.5081632653061224,0.0,NA
Amanab,Other,aman1265,0.7414925654056088,0.7808850665035447,0.01712751346484614,-2.2999544667583054
Angaite,Other,anga1316,0.42857142857142855,0.42857142857142855,0.0,NA
ASF_Auslan,Other,aust1271,0.09493245458718605,0.10513028723194963,0.0019379969250554253,-5.2620478974557345
Atsugewi,Other,atsu1245,0.8651190476190476,0.8611722023809524,0.008486106004170579,0.46509497243558723
Au,Other,auuu1241,0.782312925170068,0.782312925170068,0.0,NA
Awa,Other,imbo1238,0.49107142857142855,0.49107142857142855,0.0,NA
Awiakay,Other,awia1234,0.8907114624505929,0.8810927614655876,0.008642009096595037,1.113016762363171
Ayoreo,Other,ayor1240,0.7815145502645503,0.7874331845238095,0.01000797789064045,-0.5913916201587898
Bardi,Other,bard1254,0.7517006802721088,0.7517006802721088,0.0,NA
Bari,Other,bari1297,0.6614265364265364,0.6674812907000407,0.004460811395694158,-1.3573212889809096
Baruya,Other,baru1267,0.6666666666666666,0.6666666666666666,0.0,NA
Basque,Other,basq1248,0.8408088235294118,0.8681738442946623,0.006417691592264739,-4.263997478195061
Basque,Other,west1508,0.8227772227772228,0.8660585137085137,0.009836539015928503,-4.400052789014988
Berik,Other,beri1254,0.8392857142857143,0.8392857142857143,0.0,NA
Bilua,Other,bilu1245,0.7261904761904762,0.7261904761904762,0.0,NA
Bininj_Kun-wok,Other,gunw1252,0.6781655844155844,0.6781655844155844,0.0,NA
Blagar,Other,blag1240,0.7719298245614036,0.7264859649122807,0.011576705542431818,3.925456986234868
Buin,Other,buin1247,0.7777777777777778,0.8218111111111112,0.012053419205527284,-3.6531819380463593
Cayubaba,Other,cayu1262,0.9156565656565656,0.92408465007215,0.003309905677507863,-2.5463216286967385
Central_Aymara,Other,cent2142,0.8155906593406593,0.6300074404761905,0.03107599423454599,5.9719157322459235
Cha_palaa,Other,chac1249,0.7827380952380952,0.7827380952380952,0.0,NA
Chimariko,Other,chim1301,0.6926406926406926,0.7045470779220779,0.020047467293847335,-0.5939096997574078
Chipaya,Other,chip1262,0.8080357142857143,0.8080357142857143,0.0,NA
Chiricahua,Other,mesc1238,0.6555555555555556,0.6676337962962963,0.00624769667253439,-1.9332309767594955
Cocopa,Other,coco1261,0.7450113378684807,0.7488695767195768,0.012141700524543537,-0.3177675848038667
Cofan,Other,cofa1242,1.0,1.0,0.0,NA
Copper_Inuit,Other,copp1244,0.7090773809523809,0.6069709821428572,0.0267216231046949,3.8211151474396785
Cruzeño,Other,cruz1243,0.7947052947052947,0.7947052947052947,0.0,NA
Cubeo,Other,cube1242,0.7604166666666666,0.7213051215277778,0.01752348277593443,2.231950442671246
Cusco_Quechua,Other,cusc1236,0.7094017094017094,0.7830121367521368,0.02195932366550627,-3.3521263437659816
Dalabon,Other,ngal1292,0.8571428571428572,0.8571428571428572,0.0,NA
Daribi,Other,dadi1250,0.697463768115942,0.7105561594202898,0.012391921606858418,-1.0565263176860082
Degexit_an,Other,dege1248,0.84375,0.84375,0.0,NA
DeneTha_South_Slavey_,Other,sout2959,0.8704184704184704,0.8436761994949495,0.008186935140564702,3.266456917561009
Dene_Suliné,Other,chip1261,0.7208419599723948,0.7546394064872326,0.007161300845445678,-4.719456317259981
Dogrib,Other,dogr1252,0.5238095238095238,0.5238095238095238,0.0,NA
Doutai,Other,dout1240,0.7681159420289855,0.7853894927536231,0.023711691617900113,-0.7284824298068104
Duna,Other,duna1248,0.7282608695652174,0.7191688405797102,0.011914333191302164,0.7631168979011491
Délįne,Other,nort2942,0.8714285714285714,0.8467818594104308,0.004578399839069306,5.383258973543644
Edopi,Other,edop1238,0.8405797101449275,0.8359510869565218,0.01743781791571077,0.2654359169696073
Eipo,Other,eipo1242,0.8012740183792816,0.8531753863826232,0.027940216906427,-1.8575864381139775
Ekari,Other,ekar1243,0.7285714285714285,0.7285714285714285,0.0,NA
Elamite,Other,elam1244,0.675,0.73515,0.014147310571143776,-4.251691492705878
Ende_(Papua_New_Guinea),Other,ende1235,0.7678649852562897,0.749742784992785,0.010841424493625865,1.6715700297649496
Epena,Other,epen1239,0.8585782638414218,0.8585782638414218,0.0,NA
Eyak,Other,eyak1241,0.8968253968253969,0.8968253968253969,0.0,NA
Foi,Other,foii1241,0.6309523809523809,0.6373333333333333,0.016507001480521043,-0.3865603567360292
Fore,Other,fore1270,0.5714285714285714,0.5714285714285714,0.0,NA
Galeia_A,Other,gale1259,0.9113571428571429,0.9082261071428571,0.011357064917244416,0.27569057120837825
Ganggalida,Other,gang1267,0.4801587301587302,0.4801587301587302,0.0,NA
Gimi,Other,gimi1243,0.46875,0.4838571428571429,0.010640299538315703,-1.4198042830224915
Grand_Valley_Dani,Other,lowe1415,0.8714285714285714,0.8714285714285714,0.0,NA
Gui_(Gwi),Other,gwii1239,0.903688611160007,0.8987164249251892,0.003116179893813956,1.5956030794910898
Gününa_Küne,Other,puel1244,0.8461399711399712,0.803682224025974,0.012758101366202089,3.327904826534254
Hewa,Other,hewa1241,0.7130434782608696,0.7702920289855072,0.01268408625400859,-4.513415438699434
Hoti_Yuwana_,Other,yuwa1244,0.7260416666666667,0.7260416666666667,0.0,NA
Huli,Other,huli1244,0.732919254658385,0.7054120082815735,0.011352290545695387,2.423056938693477
Hupa,Other,hupa1239,0.8377551020408163,0.8377551020408163,0.0,NA
I'saka_(Krisa),Other,kris1246,0.7285714285714286,0.7285714285714286,0.0,NA
Iau,Other,iauu1242,0.9057971014492754,0.9078442028985507,0.016014456403375083,-0.12782834444782676
Idi,Other,nucl1597,0.9523809523809524,0.9523809523809524,0.0,NA
Inanwatan_(Suabo),Other,inan1242,0.655,0.6615997222222222,0.020927728755524705,-0.3153577867583887
Isirawa,Other,isir1237,0.7536231884057971,0.7460392080745342,0.015593082976826498,0.4863682404905949
Itonama,Other,iton1250,0.7041666666666667,0.7746479166666667,0.01241253023538491,-5.678233902631403
Iwam,Other,iwam1256,0.9307539682539683,0.9307539682539683,0.0,NA
Iyojwa_ja_Chorote,Other,iyoj1235,0.796875,0.7549464285714286,0.014743125128855672,2.843940552773822
Japanese,Other,nucl1643,0.8041666666666667,0.8466986111111111,0.008439462368254793,-5.039650938480297
Jicarilla,Other,jica1244,0.6717261904761904,0.6989028025793651,0.019591469180175045,-1.3871656001518853
Jingulu,Other,djin1251,0.6659297052154195,0.6659297052154195,0.0,NA
Kalamang,Other,kara1499,0.7876991738724475,0.7718055984350262,0.009983394194916189,1.592001189887378
Kamang,Other,kama1365,0.6542599912165129,0.6540045564339042,0.003065101924079604,0.08333647263146117
Kamano,Other,kama1370,0.8109569002426146,0.7990319055944056,0.010511133657944184,1.1345107993366814
Karok,Other,karo1304,0.7142857142857143,0.7142857142857143,0.0,NA
Kashaya,Other,kash1280,0.6447981366459627,0.601680900621118,0.021580931724215918,1.9979320900433126
Kaure,Other,kaur1271,0.8583333333333333,0.8583333333333333,0.0,NA
Kayardild,Other,kaya1318,0.865079365079365,0.865079365079365,0.0,NA
Kemiju_(Jate),Other,keya1238,0.837847866419295,0.8663622448979592,0.012554230148902829,-2.2712964586806006
Kemtuik,Other,kemt1242,0.7920289855072463,0.8377379572118703,0.025304352948618034,-1.8063679319300792
Ketengban,Other,kete1254,0.9047619047619048,0.9047619047619048,0.0,NA
Ket,Other,kett1243,1.0,0.9399113636363636,0.011989554394933162,5.01174892613441
Khalkha-Mongolian,Other,mong1331,0.9285714285714286,0.9285714285714286,0.0,NA
Kilmeri,Other,kilm1241,0.8178571428571428,0.8178571428571428,0.0,NA
Kimaama,Other,kima1246,0.7789855072463768,0.7799184782608696,0.00745558776161926,-0.125137151398794
Kiowa_Apache,Other,kiow1264,0.6898989898989899,0.6898989898989899,0.0,NA
Kiraman,Other,kira1248,0.6857142857142857,0.6857142857142857,0.0,NA
Kiwaian,Other,sout2949,0.7904761904761904,0.7904761904761904,0.0,NA
Kogi,Other,cogu1240,0.5442176870748299,0.5442176870748299,0.0,NA
Koiari,Other,gras1249,0.748015873015873,0.7219761904761904,0.010746930346894014,2.42298793228974
Kombai,Other,komb1274,0.8178571428571428,0.8178571428571428,0.0,NA
Komnzo,Other,komn1238,0.7968944099378882,0.841826552795031,0.016162192184201733,-2.7800772534472933
Konda_(Western_Dani),Other,west2594,0.8333333333333334,0.8333333333333334,0.0,NA
Korafe,Other,kora1295,0.8034718904284122,0.818061972447842,0.01145910628896251,-1.2732303594638146
Korowai,Other,koro1312,0.9047619047619048,0.9047619047619048,0.0,NA
Kuman,Other,kuma1280,0.8231435231435231,0.8231435231435231,0.0,NA
Kung,Other,juho1239,0.9375,0.9375,0.0,NA
Kunimaipa,Other,kuni1267,0.8714285714285714,0.8714285714285714,0.0,NA
Kunza,Other,kunz1244,0.8467261904761905,0.8467261904761905,0.0,NA
Kuot,Other,kuot1243,0.8503246753246753,0.8761551948051948,0.016078887612878193,-1.6064867236108338
Kwoma,Other,kwom1262,0.7179606625258799,0.7882239648033126,0.025861509126883786,-2.716906501190682
Lardil,Other,lard1243,0.9036231884057971,0.9105315217391304,0.01302734159996749,-0.5302949400935747
Lengua,Other,leng1262,0.5902255639097744,0.5902255639097744,0.0,NA
Limilngan,Other,limi1242,0.7071428571428572,0.7452763227513227,0.028587406024813796,-1.3339253507424136
Lipan_Apache,Other,lipa1241,0.6780753968253969,0.6805271577380952,0.014468252666419597,-0.16945798288336875
Loloda-Laba_(Loda),Other,lolo1264,0.7055555555555555,0.7097166666666667,0.01631779000503982,-0.2550045753638203
Maca,Other,maca1260,0.75,0.8305,0.015109984943020686,-5.327602926380349
Madole,Other,modo1249,0.7901572112098427,0.785786283891547,0.004591776581431019,0.951903308181754
Mairasi,Other,nucl1594,0.838768115942029,0.836929347826087,0.010011630156133699,0.1836632084152195
Maklew,Other,makl1246,0.6714285714285715,0.6714285714285715,0.0,NA
Mala,Other,mala1294,0.7750686813186813,0.7750686813186813,0.0,NA
Mali,Other,mali1284,0.9285714285714286,0.9285714285714286,0.0,NA
Mapudungun,Other,mapu1245,0.7536976911976911,0.7259399463383839,0.02080397940337745,1.334251698730335
Marind,Other,nucl1622,0.8272256728778468,0.8147798136645963,0.008704868203229216,1.4297584894660986
Marra,Other,mara1385,0.6990740740740741,0.6990740740740741,0.0,NA
Mattole,Other,matt1238,0.9166666666666667,0.8376840277777778,0.047194351039317614,1.673561287516984
Maybrat,Other,maib1239,0.5597826086956522,0.5429528985507246,0.0088235690397079,1.9073585834927362
Mblafe,Other,mbla1238,0.5952380952380952,0.5952380952380952,0.0,NA
Meriam,Other,meri1244,0.9503105590062112,0.956583850931677,0.005063405560254831,-1.2389471573653783
Meyah,Other,meya1236,0.8435374149659864,0.8435374149659864,0.0,NA
Miani,Other,mian1254,0.5796343537414966,0.5796343537414966,0.0,NA
Midob,Other,mido1240,0.5,0.7471378472222222,0.023190463546769798,-10.656873965619633
Mocoví,Other,moco1246,0.737012987012987,0.7249021915584416,0.006504295920917444,1.8619687052672038
Momu-Fas,Other,fass1245,0.717391304347826,0.8330797101449275,0.03209694605964114,-3.604343091773727
Moni,Other,moni1261,0.7559523809523809,0.7559523809523809,0.0,NA
Monumbo,Other,nucl1458,0.8125850340136054,0.8125850340136054,0.0,NA
Mosetén_Chimané,Other,mose1249,0.8845982142857143,0.8845982142857143,0.0,NA
Movima,Other,movi1243,0.78125,0.78125,0.0,NA
Muisca_Chibcha_,Other,chib1270,0.7857142857142857,0.7857142857142857,0.0,NA
Murrinhpatha,Other,murr1258,0.9037267080745341,0.8744316770186336,0.010739573070921724,2.7277649551283645
Nagovisi,Other,sibe1248,0.7785714285714286,0.7785714285714286,0.0,NA
Nama,Other,nama1266,0.8173913043478261,0.8266097826086957,0.01476217992596,-0.6244659194715807
Nambo,Other,namb1293,0.875,0.875,0.0,NA
Nasioi,Other,naas1242,0.8392857142857143,0.8392857142857143,0.0,NA
Navajo,Other,nava1243,0.8846638655462185,0.9236440476190476,0.013450084074576535,-2.89813668499737
Negwa_(Yagwoia),Other,yagw1240,0.4989795918367347,0.4989795918367347,0.0,NA
Neme,Other,neme1244,0.8472222222222222,0.8472222222222222,0.0,NA
Nen,Other,nenn1238,0.875,0.875,0.0,NA
Nen,Other,nenn1238a,0.875,0.875,0.0,NA
Netsilik,Other,nets1241,0.7972049689440994,0.8100772515527951,0.011799746783740845,-1.0908948170339292
Nimboran,Other,nucl1633,0.8305565704542687,0.8263612359436528,0.010508326325502177,0.39923907772395273
Ninam,Other,nina1238,0.5601503759398496,0.5605892857142857,0.004461013882220319,-0.09838789701716992
Nivacle,Other,niva1238,0.8578947368421053,0.8546337719298246,0.004031278122872462,0.8089158854554774
Northeastern_Maidu,Other,nort2952,0.7440476190476191,0.7399678571428572,0.011230561763523987,0.36327318175771484
Northern_Embera,Other,nort2972,0.8748572505925447,0.8713814977914243,0.0024311838396777617,1.4296544524502663
Northern_Haida,Other,nort2938,0.78125,0.78125,0.0,NA
Northern_Pomo,Other,nort2966,0.7077200577200577,0.8109235209235209,0.02616861642908542,-3.943787532028498
NorthMuyu,Other,nort2916,0.7857142857142857,0.7857142857142857,0.0,NA
Northwestern_Maidu,Other,nort2951,0.8092105263157895,0.797925,0.022074128940555587,0.511255793883455
Nunamiut,Other,nort2944,0.6218915343915344,0.60054353505291,0.0071276304221324195,2.995104694589032
Nungon,Other,yaum1237,0.6845238095238095,0.6845238095238095,0.0,NA
Nuu_Chah_Nulth,Other,nuuc1236,0.8064102564102564,0.8064102564102564,0.0,NA
Nyulnyul,Other,nyul1247,0.8761904761904762,0.8930968253968254,0.007139163191881093,-2.3681135662476174
Onobasulu,Other,onob1238,0.6471014492753623,0.6766148550724638,0.010097292447573193,-2.922902941589536
Pagu,Other,pagu1249,0.7517006802721089,0.8178948979591837,0.014683408972264634,-4.508096029478473
Pilagá,Other,pila1245,0.6705840455840456,0.680098068019943,0.003391810010053765,-2.804998631319734
Puinave,Other,puin1248,0.8424107142857142,0.8424107142857142,0.0,NA
Pumé,Other,pume1238,0.660515873015873,0.6974979083994709,0.009501284785194651,-3.892319430444296
Páez,Other,paez1247,0.8787878787878788,0.8787878787878788,0.0,NA
Qawasquar,Other,qawa1238,0.6901041666666666,0.6964598958333333,0.017129828763946305,-0.3710328488539137
Quechan,Other,quec1382,0.8182983682983683,0.8018581585081586,0.02417191633496677,0.6801367985221586
Rotokas,Other,roto1249,0.7136645962732919,0.7394410714285714,0.014075441087031517,-1.8313085178573032
Sanapana,Other,sana1298,0.5861111111111111,0.5819277777777778,0.008137521104619214,0.5140795679114949
Savosavo,Other,savo1255,0.8900621118012423,0.8912428571428571,0.00552563258665069,-0.21368509814919276
Sawi,Other,sawi1257,0.8571428571428571,0.8571428571428571,0.0,NA
Selk_nam,Other,onaa1245,0.7951388888888888,0.8070381944444445,0.00936148717510362,-1.271091369670537
Seri,Other,seri1257,0.843939393939394,0.8728973484848485,0.01035303178202028,-2.797050676087429
Setaman_Baktamin,Other,seta1246,0.7414965986394558,0.7414965986394558,0.0,NA
Shasta,Other,shas1239,0.7252164502164502,0.7421508116883117,0.008940635430332697,-1.8940892516888244
Sion,Other,sion1247,0.8171717171717172,0.809949494949495,0.004068051834692086,1.7753515726204843
